Puan,Yorum
1,Hz peygamberi sadece bilmemiz gerektigi kadarı bize ögretiliyor peki sadece kadarınımı bilmemiz gerek hayır hz peygamberin hayatı ciltleri doldururken basit kitaplar okuyoruz işte kitapta hz peygamberin bilinmeyen herkesin ögrenemediği yönlerine değiniyor
0,Çok eğlenceli komik olacağını düşünerek aldığım kitap gerek metni gerekse görselleri açısından bana yeterli gelmedi Bu eşsiz arkadaşlar keyifli anlatılabilirdi
1,SPSS programını kullanmayı öğrenmek isteyen yardımcı olacak güzel bir kitap
0,Bilimkurgunun 3 büyük isminden birinden muhteşem bir kitap İthaki bk serisi hızıyla devam ediyor
0,Üstün Dökmen tarafından hazırlandığını düşünerek büyük beklenti aldım ancak hayal kırıklığı yaşadım Hikaye akışı bitişleri güzel değil öylesine yazılmış
1,Ed Al kardeşlerin macerası Çok başarılı bir seri
0,Hayatımda okuduğum kötü kitaplardandır Hiçbir konusu yok herşey kopuk kopuk Yanlış ilişkileri işleyen yönüyle kötü örnek olabilecek bir kitap Okunmamasını dilerim
1,Attila nın Avrupa yaptığı seferler onun devleti hakkında bilgi edinebilmek güzel bir kaynaktır
1,zorunlu olarak okutulmalıdır öğrenecek var kitaptan
0,kitabi incelemeden almayin icerisinde degisik malzeme istekleri var pralin akcaagac surubu misir surubu
1,Resimde göründüğünden iyiydi Rengarenk bir hava attı kitaplığıma
0,Aman aman bir roman olmasa iyi bir roman
1,Sözler tutulmalı
0,spesifik bir konuda bilimkurgu romanı ilerleyen fikirler Ramtha nın egosu itici duruyor kitap ilginç fikirler içeriyor Meraklısı sever merak uyanması okuyacaklar sevmeyebilir
1,Bir fil ilgili kadar akıcı bir roman yazılabileceğini tahmin edemezdim
0,Sizi bilmem ben sıkıldım kitabı hayatımda ikinci bitiremedim Bu tarz kitaplar bana göre olmayabilir
0,aşk hüzün birarada hayatın içinden bir roman olmuş
1,eğlenceli bir çizgi roman serisi bütün seriyi bir nefeste okudum
0,erkam yayinlarinin guzel kitapta sadece turkce sadece hadisler var aciklama yok
0,Güzel cilt olarak degil karton kapak olarak geldi
1,19 yüzyılda yazılmış olmasına rağmen gayet akıcı bir anlatıma sahip Romanın içerisindeki aykırı karakterler romanın ilgi çekici hale getiriyor Klasik olması yüzden Okunması gereken romanlardan Tavsiye ederim
0,Kitabın içeriği fena olmasa kapağı mukavva onemsizce zimbalanip basılmış gibiydi Küçük yaş grubunun çabucak yırtabilecegi bir durum
1,bir sürü olumlu yorumun ardından almaya karar verdiğim kitap beklentim büyük okumak can atıyorum ruhuma iyi geleceğini düşünüyorum
1,Mükemmel akıcı bir dilde anlatılmış bir Kurtuluş Savaşı romanı Atalarımızın zorluklar çektiğini bir kitabı okuyunca anladım Ve onlara kadar teşekkür etsek Küçük Ağa nın dönüşümü etkileyiciydi Hain olmaktan kıl payı kurtuluşun hikayesi
0,Kitap genel olarak güzel ikili konuşmalar betimlemelerin fazlalığı kitabı sıkıcı bir hale getirmiş Okunmasını tavsiye ederşm beğendiğimi söyleyemem
0,Beklentimi karşılamadı maalesef Evrim teorisinin bilimsel yönünden ziyade evrim tartışmalarıyla ilgili yorumlarını yazmış Sosyokültürel siyasi felsefi yorumlardan oluşuyor çoğunlukla
0,Çok sıradan bir dille yazılan beni hayal kırıklığına uğratan bir kitap
1,Çocuğum olursa adını kant koyucam
0,misyonerleri çözmemiz lazım güzel çalışma
1,çook sevdim yazarın okuduğum ilk kitabıydı uslübu kalemi gerçekten harikaydı
1,öğrenirken eğlendiriyor oğlum sevdi seriyi tamamlayacak
0,Aynı serinin hayvanlar olanıyla benzer onu sipariş vermiştim yüzden bunu almam gereksiz oldu
0,açıkcası dizinin diğer kitapları değil onlar kadar tat vermedi doktor amca nasihatlerini sıralayıp gitmiş hoş şekilde bir öykü oluşturulabilirdi
0,tam bir hayal kırıklığı benim bunun nedeni olayın gelişim süreci böyle bir aşk beni rahatsız etti gerçi özet kısmında bunun sinyalleri vardı benim tercih etmeyeceğim bir kitap olsa kişiye göre değişir
1,Yazım dili akıcı Sayfalar bir bir ardına hızla okunuyor yazar herkesin başına gelebilecek bir olaya Çocukların kaybolması kaybedilmesi kaçırılması parmak basıyor Ohlsson takip edeceğim bir yazar olacak Diğer kitaplarını mutlaka sipariş edeceğim
0,7 yaşındaki ikizlerim aldım içindeki bilgilerin yaşlarına uygun olmadığını farkedince sonrası kaldırdım
0,severek takip ettiğim bir seri okuyun pişman olmazsınız
1,Bırakın aksiyon film izlemeyi Şibumi okuyun Kitap size istediğiniz şeyi verecek Heyecan gizem macera felsefe
1,Böyle bir bilgi birikiminden faydalanmak bir ayrıcalık
0,Pek hoşuma gitmeyen bir kitaptı
0,alanda iyi yetkin kitaplar var
1,sözcüklerin anlamı bizi ürkütür sartre kendini içinde bulduğu sıkıntılı durumları bunların çocukluğa uzanan izlerine kitapta rastlamak mümkün
0,DİLİ AĞIR BİTİREMEDİM
0,Çok şişirilen fakat üslup çalışmalarını tasviri tekevvüni 2 ye indiren teori kitabı Uygulama yok sayılır
1,zavallı poniye kötü davranan adamı görünce oğlum kitaba vurmaya başlıyor denli hikayeye adapte olmuş durumda
0,Biraz sıkıcıydı Beni sürüklemedi
0,Başlığı baskısı vadetmesine karşılık sıkıcı bir kitap Karakterleri bir türlü yerine oturtamadım olay örgüsü birbirinden kopuk
0,kitabın diğer serisine göre resimler karışık kitap serisi olarak güzel çeviri olmuş
1,İman İslam kavramlarının aynı olduğunu birbirinden farklı kavramlar olarak değerlendirilmesinin yanlış olduğunu itikadi konuların nakli akli yönlerden açıklandığı bid at ehlinin ysnlışlığını ciddi bir şekilde anlatan temel iman bilgilerini sistemleştirip Ehl i Sünnetin itikadi mezhebini oluşturan temel kaynak
0,INSALLAH ANLATILAN ROMANDIR GERCEK OLMASIN YAHUDILERDEN BIRAZ DAHA NEFRET ETTIM HEIL HITLER ANTHONY CROWE TAFSIYE EDERIM
1,Hacimli olmasına rağmen oldukça akıcı bir yapıt
1,Güzel cesaretlendirici bir kitap Finlandiya nın tarihinden bahsediyor olsa bir milletin gelişim seferber olup yenilikler yapması herkesin Kendimi toplumu ileriye taşımak neler yapabilirim sorusunu sormasına cevap almasına önayak oluyor bence Okunmalı oldukça hızlı bitiyor
0,cok büyük hayaller almıştım stephen king ı okurken kadar sıkılacagimi düşünmemiştim beğenmedim
1,2 Dünya Savaşı nda Arnavutluk ta işgal edilen bir kent işgal ortamındaki halkın psikolojisi işlenmiş Yazarın sanırım ünlü eseri
0,beklediğim çıkmadı hansel gratel masalı aldım içinde farklı farklı masallar olan bir kitap sadece adı hansel gratel
0,ASK RITIELLERI ICIN OLUMLU TAVSIYE EDERIM
0,Kişisel Gelişim kitapları arasında yer alan klasik bir kitap olmuş Çok büyük beklentiyle okunacak bir kitap olmasa okunabilir diyebiliriz
0,ilk kitabını sevmiştim ikincisi eh işteydi ilki kadar güzel değil
1,Şiir severler kaçmayacak bir eser Aragondan
0,Çok büyük beklenti içerisine girip okumayın tek taraflı yazılmış mektuplardan ibaret bir eser Bunlar dışında okunması elzem romanlardan
1,Oğlumla birlikte keyifle okuduk
0,Korku problemi olmayan çocuklarda ters etki yapabileceğini düşünüyorum Gölgeden sesten korkmayı çağrıştırması olumsuz olabilir
0,Kitaptan pek hoşlanmadım Adına açıklamasına bakınca farklı şeyler düşünmüştüm ponçik in evi terk etmesi durumlar hoşuma gitmedi
0,Farklı alternatif kitaplar denenebilir
0,başlığı iddialı bence içeriğini karşılamıyor yine emek verilmiş
1,Tek kelime bayıldım kitaba uzun zamandır kadar sürükleyici bir kitap okumamıştım Şu ara facebook sözleri kadar fenomen kitap varki önce onlardan zannetmiştim fakat ilk 5 sayfasını okuyunca öyle olmadığını farklı bir eser olduğunu anladım Tüm kalbimle herkese tavsiye ediyorum
0,Övüldüğü kadar iyi bir kitap değil bence
0,Ortalamanın altında bir kitaptı Yazarın güzel eserleri var onlara yönelip kitabıyla zaman kaybetmeyin derim
1,Çok önemli bir eser 2 kitap mutlaka okunmalı 20 yüzyılı içeriyor
0,fazla gereksiz kelimelere yer verilmis bunun yerine günlük hayatta kullandigimiz kelimeler olsa iyi olursu
0,Tavsiye üzerine aldığım beğenemediğim bir kitap oldu Yanlış zamanda okumuş olabilirm bende güzel bir etki bırakmadı
1,harika bir kitap Abdülhamid Han ı tanımak isteyenlere şiddet tavsiye ederim
0,Arkadaşımın oğluna aldım hediye Bakalım sevecek mi içeriği güzel
1,ben adadan sevdim bunu rives olsa gerek espirili tatlı bir kitaptı RİVES
0,Henüz bitiremedim son kısmındayım zaman kaybı olduğunu düşünüyorum Şair roman yazamamış Zaman mekan sırası yok bölümleri geç sayfaları bile bağdaştıramadım
0,Kur an ı Kerim i yıllardır okuduğum İslam dinini diğer dinleri araştırdığım bana kitabın kattığı hiçbir olmadı Aklını kullanan müslümanın bildiği şeyler bunlar Türkiye Cumhuriyeti ni Atatürk ü eleştiren yorumları hoşuma gitmedi Onun dışında müslümanları ilgilendiren birçok sorun hakkında isabetli tespitleri var Deklarasyonun temel amacı başkalarını İslam a döndürmek değil müslümanların İslamileşmesi idi Ben beğenmedim Aliya İzzetbegoviç düşünceleri hakkında bilginiz olsun istiyorsanız okuyabilirsiniz
0,iflas etmiş bir düşüncenin siyasi tarihini okumak güzel bir kitap
1,Güzel oykulerden olusuruyo bence okunmaya deger bır kıtap herkes okumalı
0,2 hafta olucak neredeyse hala temin edilemiyor madem öyle belirtmeyin temin süresi bunu yüzünden diğer kitaplarıma bile ulaşamadım
0,Bu tarz Osmanlıca kelimeleri ziyadesiyle ihtiva eden eserlerde kitabın inşası mühimdir Manasını bilmediğimiz kelimeleri altta sıralamak yerine hemen yanlarına ufak mikyaslarda yazılsa istifadeye münasip olur düşünüyorum Zira Yahya Kemal i okumak sıradan bir iş değildir
0,Dini uydurmaların boyutlara vardığının Dinin asıl mecrasından gerçeklerden uzaklaştırılarak masal mitolıjiye döndürüldüğün anlaşılmasında faydalanılacak önemli kitaplardan Kitaptan Örnek Hz Ömer zamanında uygulanan adalattten dolayı vahşi hayvanlar saldırmaktan vaz geçiyor kurt kuzular sarmaş dolaş oluyor kurtlar kuzulara saldırmaya başlayınca çobanlar Hz Ömer in öldüğünü anlıyor
0,anlatım iyi dipnot var tarihi bir roman olmuş tarihsel olduğundan biraz sıkıcı zor bitti diyebilirim
1,Tolstoy sevenler erken biyografisini mutlaka okumalı
1,Sarayın nice gizemli eşya emaneti Talha Uğurluel in yalın üslubu muhteşem görsel sunumu eşliğinde Asr ı Sa det ten Osmanlı Sarayın Kutsalları kitabında
1,macera romanı severlere çizgi roman serisini tavsiye ederim
1,Ali Nihat Tarlan gerçekten kıymetli bir hoca Başta hocaya ardından kitabı okumamıza vesile olan herkese teşekkürler
1,Hüseyin Rahmi Gürpınar ın eserleri birbirinden güzel
1,İstanbul un bilindik yerlerini iyi açıyla fotoğraflamışlar iyi bir çalışma
0,Çok ilgimi çekmedi bölümlerle alakalı bilginiz yoksa pek bir anlaşılamayacak bir kitap
0,Bir çocuk klasiği olabilir ancak ben kitabı beğenmiyorum
0,Bir eşcinselin asıl kimliğini bulma serüveni
1,Bir annenin deneyimlerini bize aktardığı kitap samimi bir dille anlatılmış
1,çocuklara adını duyduğu duyacağını önemli şahsiyetleri bilmesi güzel bir kitap
1,Nihal Atsız kesinlikle filmi çekilmeli demiş kitap Atsız önerince düşünmeden aldim
0,Çevirmenin dili kitabı okurken zevk vermedi
0,Çokta iyi beklemeyin bölüm bölüm kısıtlıda olsa kendinize birşeyler çıkartabilirsiniz
1,Tarafsız olarak yazılması hatıra türü kitapları sevdiğim keyifle okudum Tavsiye ederim
1,Bu alanda çalışma yapmak isteyenler gayet uygun bir kitap
1,faydalı asla pişman olmazsınız
1,Aşk tan sonra okuduğum ikinci kitap hangi kahraman kurgu hangisi tarihi gerçek ayırt edilemiyor Hepsi bir döneme imza atmış
0,Korkutmaktan eğlenen bir timsahı anlatıyor Çizimler güzel ancak içeriği uygun bulmadım
1,Dili sadeleştirilmiş okuması kolay bir klasik
1,Her kadar kitabın kapağı ismi bir aşk şiiri kitabı görünse savaş yıllarını ara ara gözlemlerini aktarmış şair kitabında Üslubu anlaşılırdır ara ara yabancı kelimelerde vardır Sıkıcı bir dili yoktur şairin
0,Beni içine alamayan bir hikaye kendi türünün kötülerinden bence yok yere popüler yapıldı
1,Romanın konusu güzel Karakterler sizi etkiliyor Kurgu güzelken kadar cinsellik içerikli olmasına gerek varmıydı bilemiyorum
1,Güzel farklı bir kitap özellikle klasik kiaplardan sıkılmış olanlar iyi bir tercih TEk bir solukta okunuyor zaten
1,Gazzali diyince akla gelen ikinci kitap Felsefe Kelam problemlerine kıyaslama üzerinden güzel bir yaklaşım
0,Akıcı eğlendirici insana bir katmaz
0,öykü diğer öykülerde gördüğümüz karakterle beslenmiş öyküler ayrı ayrı güzel
0,Şahsen pek etkilemedi beni sıkılarak okudum
0,Kader anı isimli romanı beklenmedik bir an adıyla yayınlamışlar Aynı romanı ikinci almayın
1,herkes okumalı hadis ilmini anlatıyor
1,Topaloğlu hoca ehli sünnetin iyi kelamcılarındandır kitabı tercemesi okunmalı bence
0,İlginç olabileceğini düşünerek almıştım fakat kitaptaki 40 kişinin seçimi hayal kırıklığı yaşattı Okumaz iseniz kaybettirmez okursanız akılda kalıcı bir yok
1,Paulo Coelho yı zaman sevmişimdir kitabı beni hayal kırıklığına uğratmadı
1,Oldukça motive edici uyandırıcı etkileyici ders niteliği olan kitap Muhakkak herkes okumalı
1,Seri güzel Eğlenceli eğitici
0,Başarılı bir çalışma değil Dil Bilgisi açısından tatmin edici değil Açıklamalar örnekler yetersiz Konular oldukça yüzeysel işlenmiş Pişman olmamak mutlaka başka kaynaklara başvurulmalı
1,Ali Lidar kadar içten kadar samimi Her ay bir kitabını okuyorum mutlaka
1,Limit yayınları kalitesi belli Hedefi olanlara tavsiyemdir
1,harika bir Mustafa Kutlu eseri Allah ondan razı olsun
0,görselleri geliştirilebilir yoktan iyidir
0,Öncelikle yazar siyasal islamcılılığın temel tezleriyle hareket etmiş Örneğin Kudüs ü elinde tutan dünyayı elinde tutar Kuran bir strateji kitabıdır irrasyonel beylik lakırdılar var Almasam olurmuş demem fakat almasanız olur diyebilirim
0,Uzun bir hikaye novella adlandırılabilecek bir kitap Roman olduğu kanısında değilim Kolayca okunuyor Vermek istediği mesaj kolaylıkla anlaşılabiliyor Kitabın gidişatını tahmin etmek kolay oldu benim yüzden haz alamadım
0,Gerçekten beğenmedim sabahattin ali içimizde şeytan dan sonra okuduğum kötü ikinci kitap aralıkta
0,Labirent serisini severek okudum olmamış aynı şeyleri tekrar etmiş
0,kuran bilen birisi yavan kalan bir çalışma kitabın konusu iyi fakat profesyonelce işlenebilirdi
1,Gerçekleri görebimek okumak gerek İlaçlar zannettiğmiz kadar masum değiller
0,Okumak harcadığım zamana hayıflandığım acıdığım bir kitap oldu
0,Çok iyi denilemez
1,kısa kısa kıymetli bilgiler veren merhum Osman Öztürk hocamızın yazmış olduğu kitap zaman yanınızda bulundurmak isteyeceğiniz bir başucu kitabı niteliğinde herkese Tavsiyem
0,okuması işkence yazarın kalemi pek sağlam değil Kurmaca terimlerini başarılı bir şekilde anlatamamış
1,Her öğretmende bulunması gerekir
0,Anlaşılmaması herş eyi yapmış Foucault u okumak isteyenler
0,Dil ağır okumak tam bir işkence halini aldı sanırım çeviri problemler var çeviri yapan anlaşılmayı özellikle zorlaştırmış geldi
0,Kolay okunan bir kitaptı beklentilerimi karşılamadı boş yere para vermiş hissediyorum Kitabın sonuna geldiğinizde okudum ben kitap anlatmaya çalıştı düşünüp duruyorsunuz iyi bir okuyucuysanız tamamen zaman kaybı diyebilirim
0,Güzel bir kitap hikayesi yalın
0,Pek beğendiğimi söyleyemem ezber yaptırtıyor konuyu dili düz
0,kitap sıkıcı geldı ilginç bilgiler vardır aldım yorumlar kitaptan ilginç yorumlara bakarak almamak gerekiyormuş
0,Kolay okunabilen basit bir aşk hikayesi kafayı boşaltmak bir araç olabilir
0,Güzel bir kitap olduğunu düşünmüyorum çocuğuma okumadan önce ben okudum benim içime bile korku saldı Canavar öğelerden hoşlanmıyorum bir çocuğun dünyasında bir algı yaratır Ağladığımı kimse görmesin millet der algısı yaratması ağlamak kötü bir duygu değil gayet doğal bir duygu annesinin derin bir iç çekmesi çocuğun anki durumunu kabullenmesi kitap yanlış mesajlarla dolu
0,Hakkında yanıldığım bir kitap beklentimin çokça altında kaldı aklı selim insan zaten bunları bilir yeni bir öğrenmeyeceksiniz
1,Bu güzel çalışma öyküyle ilgilenen herkesin kütüphanesinde bulunması gerekli ısrarla tavsiye ederim
1,akıcı güzel bir dille manevi hayatımızı önemsememiz gerektiği anlatılıyor
0,Faydalandığım kısımları oldu gerekli mi bilmiyorum Ama yapacağınızla ilgili hiçbir fikriniz yoksa yardımcı olacaktır
0,TAVSİYE ETMİYORUM HİÇ GÜZEL DEĞİL KİTABIN YARISINDA BIRAKTIM OKUMAYI BEKLENTİMİN COOOK ALTINDAYDI VAKİT KAYBI SADECE
1,Enfesti İlk Ali Lidar kitabım şimdiden hayranı olmuş olabilirim
